2.245617213504738174e+02,-4.301690810481086373e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.231695170744787902e+02,-4.333625945989042521e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.211554265565355308e+02,-4.370915906066074967e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.187217809759895317e+02,-4.412442522263154387e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.155259365711826831e+02,-4.459440013067796826e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.124214927583234385e+02,-4.500323719829320908e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.095881780571653508e+02,-4.536198296770453453e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.058442805061349645e+02,-4.576882374119013548e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.026494225509231910e+02,-4.604659350803121924e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.983494832529104315e+02,-4.638474793182685971e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.945460466493968852e+02,-4.665162224434316158e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.909513254744815640e+02,-4.686731630647554994e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.879552975383703597e+02,-4.703502544695511460e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.851612493221182376e+02,-4.718155399691313505e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.820476329530356452e+02,-4.733152827294543386e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.791515518657397479e+02,-4.745920546911656857e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.728203606975148432e+02,-4.768586353156715631e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.662385181161807850e+02,-4.788039020122960210e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.626854683707933873e+02,-4.795163709642365575e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.593894508702796884e+02,-4.801501608686521649e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.546506386088440195e+02,-4.807001565238460898e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.509872506611282006e+02,-4.810797060076147318e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.482192862346419133e+02,-4.811005747113376856e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.456771271071629599e+02,-4.810317657394334674e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.422610950872767717e+02,-4.807993847178295255e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.391019791868748143e+02,-4.804549958631396294e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.361612241640686989e+02,-4.801209461074322462e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.333054557753494009e+02,-4.795643943045288324e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.306601729147369042e+02,-4.789959896998479962e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.253607941961963661e+02,-4.775703465389087796e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.216377406157553196e+02,-4.765057807797566056e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.176955848634243011e+02,-4.752197828972712159e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.103415648800437339e+02,-4.726681336006149650e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.034701943289255723e+02,-4.698925763871520758e+02,7.000000000000000000e+00,7.000000000000000000e+00
9.887050444469787180e+01,-4.678756158361211419e+02,7.000000000000000000e+00,7.000000000000000000e+00
9.406617657857714221e+01,-4.653149784961715341e+02,7.000000000000000000e+00,7.000000000000000000e+00
8.935510620841523632e+01,-4.626651290897279978e+02,7.000000000000000000e+00,7.000000000000000000e+00
8.526060183212393895e+01,-4.601797597082331777e+02,7.000000000000000000e+00,7.000000000000000000e+00
8.147019010549411178e+01,-4.576933188727125525e+02,7.000000000000000000e+00,7.000000000000000000e+00
7.688965250249020755e+01,-4.544652780722826719e+02,7.000000000000000000e+00,7.000000000000000000e+00
7.399709163286024705e+01,-4.523089795289561152e+02,7.000000000000000000e+00,7.000000000000000000e+00
7.017343207355588675e+01,-4.492338153682649136e+02,7.000000000000000000e+00,7.000000000000000000e+00
6.666197442216798663e+01,-4.462464328315109015e+02,7.000000000000000000e+00,7.000000000000000000e+00
6.164032623963430524e+01,-4.417422730084508657e+02,7.000000000000000000e+00,7.000000000000000000e+00
5.648355968494433910e+01,-4.365053193885833025e+02,7.000000000000000000e+00,7.000000000000000000e+00
5.174858772446168587e+01,-4.314779722513630986e+02,7.000000000000000000e+00,7.000000000000000000e+00
4.647137226851191372e+01,-4.252415275173261762e+02,7.000000000000000000e+00,7.000000000000000000e+00
4.161486073548439890e+01,-4.189036118052899837e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.589331234287237749e+01,-4.104689245549961925e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.379238877474563196e+01,-4.072543748263269663e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.053839856106787920e+01,-4.020773866837844253e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.846769503323594108e+01,-3.985849776100367308e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.618464182154275477e+01,-3.945711393672972918e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.422941939567681402e+01,-3.906561416136100888e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.206180909555405378e+01,-3.862086046831682324e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.996414183184970170e+01,-3.816941614691168070e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.751807265565730631e+01,-3.756588598564267159e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.547320067300461233e+01,-3.706331671616062522e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.373315648181596771e+01,-3.658174968902021646e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.200017239240696654e+01,-3.607907101735472679e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.025830417824909091e+01,-3.554528722967952490e+02,7.000000000000000000e+00,7.000000000000000000e+00
8.782355212373659015e+00,-3.503474136898294091e+02,7.000000000000000000e+00,7.000000000000000000e+00
7.305318926752079278e+00,-3.449308767318725586e+02,7.000000000000000000e+00,7.000000000000000000e+00
4.341939297097269446e+00,-3.336645417837426066e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.857595598790794611e+00,-3.261593372365459800e+02,7.000000000000000000e+00,7.000000000000000000e+00
1.576327284041326493e+00,-3.187534116674214602e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.342192744836211205e-01,-3.095589784653857350e+02,7.000000000000000000e+00,7.000000000000000000e+00
-1.121750781079754233e+00,-2.986314233494922519e+02,7.000000000000000000e+00,7.000000000000000000e+00
-2.419603041838854551e+00,-2.842595442151650786e+02,7.000000000000000000e+00,7.000000000000000000e+00
-3.232294537534471601e+00,-2.659307826776057482e+02,7.000000000000000000e+00,7.000000000000000000e+00
-3.171728871297091246e+00,-2.475989629859104753e+02,7.000000000000000000e+00,7.000000000000000000e+00
-5.429804302111733705e+00,-1.504826700724661350e+02,7.000000000000000000e+00,7.000000000000000000e+00
-5.800884480180684477e+00,-1.046216107215732336e+02,7.000000000000000000e+00,7.000000000000000000e+00
-4.968531157763209194e+00,-6.176716318912804127e+01,7.000000000000000000e+00,7.000000000000000000e+00
-2.751680143352132291e+00,-3.132892210595309734e+01,7.000000000000000000e+00,7.000000000000000000e+00
